Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
4245.493,32.501995,4313.601,4203.5156,1000.0,120000,,,-350.0030822753906,-6.340705871582031,1.439062476158142,348.867431640625,348.939453125,0.05936691164970398,0.24919673800468445,0.0003,0.0003,0.05936802923679352
,,,,,120999,4283.372,1000,,,,,,,,,,
,,,,,121000,,,-350.3638610839844,-6.4105634689331055,1.434829831123352,349.1693115234375,349.21868896484375,0.05868761986494064,1.608814001083374,0.0003,0.0003,0.05868963524699211
,,,,,121999,4219.686,1000,,,,,,,,,,
,,,,,122000,,,-355.54168701171875,-5.964883327484131,1.4485430717468262,354.41253662109375,354.28765869140625,0.058521389961242676,-0.6043545603752136,0.0003,0.0003,0.058519452810287476
,,,,,122999,4293.291,1000,,,,,,,,,,
,,,,,123000,,,-359.7727966308594,-5.801795482635498,1.2319979667663574,358.8284912109375,358.8782958984375,0.05908306688070297,-0.8215281367301941,0.0003,0.0003,0.059082742780447006
,,,,,123999,4270.9385,1000,,,,,,,,,,
,,,,,124000,,,-357.0973815917969,-6.411777496337891,1.2881847620010376,356.0550231933594,355.947998046875,0.05866146460175514,0.5187821388244629,0.0003,0.0003,0.058662887662649155
,,,,,124999,4283.8203,1000,,,,,,,,,,
4160.0557,327.65192,4360.5195,3190.1416,1000.0,125000,,,-357.2489318847656,-5.616973400115967,1.3536434173583984,355.82647705078125,355.96343994140625,0.05866805091500282,-0.4936727285385132,0.0003,0.0003,0.058666300028562546
,,,,,125999,4367.004,1000,,,,,,,,,,
,,,,,126000,,,-360.123779296875,-5.9602556228637695,1.3177497386932373,358.8602600097656,358.85968017578125,0.058493588119745255,0.22092385590076447,0.0003,0.0003,0.058491021394729614
,,,,,126999,4270.21,1000,,,,,,,,,,
,,,,,127000,,,-359.76666259765625,-5.928652763366699,1.3289265632629395,358.7602233886719,358.589599609375,0.05882619693875313,0.3267329931259155,0.0003,0.0003,0.05882727727293968
,,,,,127999,4251.6543,1000,,,,,,,,,,
,,,,,128000,,,-358.5199279785156,-6.278492450714111,1.1838109493255615,357.1370849609375,357.0007019042969,0.059340693056583405,0.9229962229728699,0.0003,0.0003,0.059343304485082626
,,,,,128999,4241.486,1000,,,,,,,,,,
,,,,,129000,,,-361.08331298828125,-6.224434852600098,1.359508991241455,359.78094482421875,359.9571838378906,0.059808146208524704,0.06844024360179901,0.0003,0.0003,0.059807389974594116
,,,,,129999,4270.0005,1000,,,,,,,,,,
4369.878,67.424416,4509.6953,4278.536,1000.0,130000,,,-367.35467529296875,-6.2955827713012695,1.2523444890975952,366.27850341796875,366.2188720703125,0.060041770339012146,0.6512942314147949,0.0003,0.0003,0.06004101410508156
,,,,,130999,4153.4414,1000,,,,,,,,,,
,,,,,131000,,,-371.8841552734375,-6.283957004547119,1.0553723573684692,370.9186096191406,370.8494873046875,0.06006067991256714,0.4537033140659332,0.0003,0.0003,0.060061015188694
,,,,,131999,4416.052,1000,,,,,,,,,,
,,,,,132000,,,-369.3441162109375,-5.994119644165039,1.236307144165039,368.1848449707031,368.2517395019531,0.06075882166624069,0.6341525316238403,0.0003,0.0003,0.06075771898031235
,,,,,132999,4377.857,1000,,,,,,,,,,
,,,,,133000,,,-366.60198974609375,-5.963022232055664,1.1195076704025269,365.6942443847656,365.6446533203125,0.0607263520359993,-0.20039290189743042,0.0003,0.0003,0.06072678416967392
,,,,,133999,4313.444,1000,,,,,,,,,,
,,,,,134000,,,-365.21624755859375,-5.826817035675049,2.0054197311401367,364.07086181640625,364.02081298828125,0.060873717069625854,0.16566047072410583,0.0003,0.0003,0.0608752965927124
,,,,,134999,4360.043,1000,,,,,,,,,,
3925.6653,992.27124,4527.035,1595.513,1000.0,135000,,,-371.7254638671875,-6.102927207946777,1.3891034126281738,370.45538330078125,370.246337890625,0.06116625294089317,0.648970365524292,0.0003,0.0003,0.06116495653986931
,,,,,135999,4335.128,1000,,,,,,,,,,
,,,,,136000,,,-370.2947998046875,-6.226994037628174,1.1750190258026123,369.3978271484375,369.40509033203125,0.06161713972687721,0.38083821535110474,0.0003,0.0003,0.061616186052560806
,,,,,136999,1210.1713,1000,,,,,,,,,,
,,,,,137000,,,-374.6112060546875,-5.636816501617432,1.6833339929580688,373.6400451660156,373.568603515625,0.06243874132633209,-1.331601619720459,0.0003,0.0003,0.06243622303009033
,,,,,137999,4406.0825,1000,,,,,,,,,,
,,,,,138000,,,-370.72344970703125,-5.9084930419921875,1.1184806823730469,369.7361755371094,369.76959228515625,0.059494081884622574,-0.34863272309303284,0.0003,0.0003,0.05949275940656662
,,,,,138999,4505.7344,1000,,,,,,,,,,
,,,,,139000,,,-370.870849609375,-6.335294723510742,1.2439885139465332,369.85595703125,369.95916748046875,0.057104241102933884,1.2133545875549316,0.0003,0.0003,0.057100892066955566
,,,,,139999,4426.608,1000,,,,,,,,,,
4362.515,37.926678,4421.5215,4291.5,1000.0,140000,,,-375.7309875488281,-5.927896499633789,1.1876373291015625,374.95489501953125,375.03643798828125,0.054219286888837814,-0.36609625816345215,0.0003,0.0003,0.05421542003750801
,,,,,140999,4369.9966,1000,,,,,,,,,,
,,,,,141000,,,-374.055419921875,-6.375261306762695,0.8462362289428711,373.2227783203125,373.1999206542969,0.0523582398891449,0.8264127373695374,0.0003,0.0003,0.052358027547597885
,,,,,141999,4429.3833,1000,,,,,,,,,,
,,,,,142000,,,-367.0133056640625,-6.123082160949707,1.502859354019165,366.1549072265625,365.99566650390625,0.052278392016887665,-0.2822378873825073,0.0003,0.0003,0.05227648839354515
,,,,,142999,4496.563,1000,,,,,,,,,,
,,,,,143000,,,-375.45452880859375,-6.160234451293945,1.217796802520752,374.5665283203125,374.572509765625,0.05222049355506897,0.5206770300865173,0.0003,0.0003,0.05222166329622269
,,,,,143999,4401.821,1000,,,,,,,,,,
,,,,,144000,,,-375.5433654785156,-5.641216278076172,1.0188817977905273,374.7427673339844,374.6067810058594,0.05247035622596741,-0.3356318473815918,0.0003,0.0003,0.052472006529569626
,,,,,144999,4481.702,1000,,,,,,,,,,
4470.789,52.196224,4536.161,4386.7456,1000.0,145000,,,-374.8740234375,-6.249964237213135,1.0303218364715576,374.0921630859375,373.8509826660156,0.052030134946107864,-0.34257498383522034,0.0003,0.0003,0.052031539380550385
,,,,,145999,4516.806,1000,,,,,,,,,,
,,,,,146000,,,-377.30169677734375,-5.956249237060547,1.1113739013671875,376.50689697265625,376.4757995605469,0.05279389023780823,-0.1577240228652954,0.0003,0.0003,0.052792470902204514
,,,,,146999,4507.939,1000,,,,,,,,,,
,,,,,147000,,,-381.1260986328125,-6.123395919799805,0.958294689655304,380.2159729003906,380.3045654296875,0.05397392064332962,-0.6583846211433411,0.0003,0.0003,0.053972624242305756
,,,,,147999,4477.5186,1000,,,,,,,,,,
,,,,,148000,,,-380.0780029296875,-6.238773822784424,1.1082658767700195,379.41766357421875,379.334228515625,0.054414961487054825,-0.03481900691986084,0.0003,0.0003,0.0544157549738884
,,,,,148999,4557.63,1000,,,,,,,,,,
,,,,,149000,,,-381.3397216796875,-5.946240425109863,1.2938064336776733,380.4173889160156,380.4384765625,0.05445272848010063,-0.6308008432388306,0.0003,0.0003,0.05445354804396629
,,,,,149999,4470.6714,1000,,,,,,,,,,
4409.507,33.85109,4466.8276,4358.8403,1000.0,150000,,,-384.8843078613281,-6.2099151611328125,4.442747116088867,383.9166564941406,383.980712890625,0.055377159267663956,1.218865990638733,0.0003,0.0003,0.05537763237953186
,,,,,150999,4490.1895,1000,,,,,,,,,,
,,,,,151000,,,-380.1896667480469,-6.110362529754639,3.5670838356018066,379.0754089355469,379.2889404296875,0.05584186315536499,0.24724450707435608,0.0003,0.0003,0.05584258213639259
,,,,,151999,4529.353,1000,,,,,,,,,,
,,,,,152000,,,-381.45257568359375,-6.185266971588135,1.4397108554840088,380.7159118652344,380.517333984375,0.05586359649896622,0.15235966444015503,0.0003,0.0003,0.05586325004696846
,,,,,152999,4398.332,1000,,,,,,,,,,
,,,,,153000,,,-376.5783386230469,-6.190522193908691,1.720984935760498,375.572021484375,375.4093322753906,0.05633644759654999,0.4497114419937134,0.0003,0.0003,0.056335896253585815
,,,,,153999,4513.3486,1000,,,,,,,,,,
,,,,,154000,,,-377.29486083984375,-5.847631931304932,3.0239615440368652,376.7016906738281,376.81396484375,0.056505683809518814,-1.4329614639282227,0.0003,0.0003,0.05650651827454567
,,,,,154999,4562.759,1000,,,,,,,,,,
4571.616,41.033264,4622.531,4498.5435,1000.0,155000,,,-381.6042175292969,-6.256380081176758,1.2916615009307861,380.51959228515625,380.47894287109375,0.056831564754247665,1.0630651712417603,0.0003,0.0003,0.056833017617464066
,,,,,155999,4578.6577,1000,,,,,,,,,,
,,,,,156000,,,-385.24267578125,-6.020424842834473,1.8062243461608887,384.5322265625,384.5857849121094,0.05839721858501434,0.1880807876586914,0.0003,0.0003,0.05839923769235611
,,,,,156999,4689.8843,1000,,,,,,,,,,
,,,,,157000,,,-379.9199523925781,-6.219902992248535,1.7313615083694458,378.9814453125,378.8572998046875,0.06074058637022972,0.33527278900146484,0.0003,0.0003,0.06074291840195656
,,,,,157999,4524.088,1000,,,,,,,,,,
,,,,,158000,,,-384.208984375,-6.364657878875732,2.523949384689331,383.38262939453125,383.1896667480469,0.06289210170507431,0.7765837907791138,0.0003,0.0003,0.06289561837911606
,,,,,158999,4617.56,1000,,,,,,,,,,
,,,,,159000,,,-388.87384033203125,-5.622438907623291,1.699402093887329,387.650146484375,387.7716064453125,0.06475882232189178,-0.5690574049949646,0.0003,0.0003,0.06475979089736938
,,,,,159999,4683.774,1000,,,,,,,,,,
4631.7275,46.680004,4705.737,4561.757,1000.0,160000,,,-390.582275390625,-6.145838260650635,1.7725989818572998,389.27386474609375,389.2857971191406,0.06560978293418884,0.5669500827789307,0.0003,0.0003,0.0656156986951828
,,,,,160999,4594.0405,1000,,,,,,,,,,
,,,,,161000,,,-389.0591125488281,-6.030379295349121,2.123173713684082,388.13275146484375,388.060546875,0.06597360223531723,-0.3263373076915741,0.0003,0.0003,0.06597582250833511
,,,,,161999,4599.8677,1000,,,,,,,,,,
,,,,,162000,,,-389.7679748535156,-5.772560119628906,3.027045726776123,388.491455078125,388.6253967285156,0.06695733964443207,0.4121689200401306,0.0003,0.0003,0.06695936620235443
,,,,,162999,4544.357,1000,,,,,,,,,,
,,,,,163000,,,-391.5874938964844,-6.047290325164795,2.2337470054626465,390.2559814453125,390.36358642578125,0.06790877878665924,0.7725271582603455,0.0003,0.0003,0.06791170686483383
,,,,,163999,1930.3097,1000,,,,,,,,,,
,,,,,164000,,,-392.7895202636719,-6.107176303863525,2.490241050720215,391.8333435058594,392.1386413574219,0.06793559342622757,0.8179244995117188,0.0003,0.0003,0.06793637573719025
,,,,,164999,4695.8374,1000,,,,,,,,,,
4625.587,67.907394,4710.7305,4498.871,1000.0,165000,,,-393.38226318359375,-5.897716522216797,1.2262568473815918,392.4356689453125,392.38983154296875,0.06578612327575684,-0.49653270840644836,0.0003,0.0003,0.06578320264816284
,,,,,165999,4582.499,1000,,,,,,,,,,
,,,,,166000,,,-390.8760986328125,-5.872089385986328,1.593618631362915,390.02886962890625,389.94140625,0.06301888823509216,-0.47409576177597046,0.0003,0.0003,0.06301730871200562
,,,,,166999,4581.0464,1000,,,,,,,,,,
,,,,,167000,,,-397.159912109375,-5.611425399780273,1.4398581981658936,396.4324035644531,396.1779479980469,0.062476225197315216,-0.11163514852523804,0.0003,0.0003,0.06247638538479805
,,,,,167999,4702.4976,1000,,,,,,,,,,
,,,,,168000,,,-397.9586486816406,-6.123546600341797,2.0400867462158203,397.06036376953125,397.1177062988281,0.06252773851156235,-0.3875533938407898,0.0003,0.0003,0.06252957135438919
,,,,,168999,4850.974,1000,,,,,,,,,,
,,,,,169000,,,-404.6694030761719,-5.705425262451172,1.4546029567718506,403.64892578125,403.92620849609375,0.0639193132519722,-0.46448835730552673,0.0003,0.0003,0.06391804665327072
,,,,,169999,4715.7095,1000,,,,,,,,,,
4817.933,51.379433,4891.5366,4730.17,1000.0,170000,,,-399.69183349609375,-6.002750396728516,2.095950126647949,399.04296875,398.8055419921875,0.06480640918016434,-0.442989706993103,0.0003,0.0003,0.06480959057807922
,,,,,170999,4744.645,1000,,,,,,,,,,
,,,,,171000,,,-392.97149658203125,-6.24484395980835,1.5200791358947754,391.75079345703125,391.85345458984375,0.0666157528758049,0.9381539225578308,0.0003,0.0003,0.06661815941333771
,,,,,171999,4741.8345,1000,,,,,,,,,,
,,,,,172000,,,-390.16302490234375,-6.286895751953125,2.6600120067596436,389.12615966796875,389.3294677734375,0.06796856224536896,0.2550618350505829,0.0003,0.0003,0.06796801090240479
,,,,,172999,4854.1187,1000,,,,,,,,,,
,,,,,173000,,,-405.4403381347656,-6.094947814941406,3.209223747253418,404.29095458984375,404.30462646484375,0.0689326748251915,-0.11563539505004883,0.0003,0.0003,0.06893178075551987
,,,,,173999,4807.6646,1000,,,,,,,,,,
,,,,,174000,,,-401.055419921875,-6.000400543212891,1.8546119928359985,399.71600341796875,399.72918701171875,0.07040102034807205,0.933320164680481,0.0003,0.0003,0.07040345668792725
,,,,,174999,4776.842,1000,,,,,,,,,,
4821.4404,55.27383,4887.9414,4676.3364,1000.0,175000,,,-405.2305603027344,-6.01608943939209,2.0915181636810303,404.1080322265625,404.112548828125,0.07163260877132416,-0.1278621256351471,0.0003,0.0003,0.0716351643204689
,,,,,175999,4812.7607,1000,,,,,,,,,,
,,,,,176000,,,-408.2943420410156,-6.483878135681152,9.51415729522705,407.2987976074219,407.01641845703125,0.07324886322021484,0.919740617275238,0.0003,0.0003,0.07325328141450882
,,,,,176999,4455.0493,1000,,,,,,,,,,
,,,,,177000,,,-410.0470275878906,-5.952302932739258,1.8950273990631104,408.8975524902344,408.79107666015625,0.07429517805576324,-1.0056712627410889,0.0003,0.0003,0.0742938295006752
,,,,,177999,4918.641,1000,,,,,,,,,,
,,,,,178000,,,-414.10888671875,-6.011558532714844,2.077164888381958,413.078125,413.17852783203125,0.07462716847658157,-0.042544472962617874,0.0003,0.0003,0.0746285617351532
,,,,,178999,4948.043,1000,,,,,,,,,,
,,,,,179000,,,-414.01348876953125,-5.8769659996032715,2.489468574523926,412.90057373046875,412.9643249511719,0.07462140917778015,-1.043089509010315,0.0003,0.0003,0.07462058961391449
,,,,,179999,4708.2754,1000,,,,,,,,,,
4826.2856,56.67996,4923.6914,4694.005,1000.0,180000,,,-410.4488220214844,-5.803177833557129,2.0191245079040527,409.3385009765625,409.343505859375,0.07376554608345032,-0.7325067520141602,0.0003,0.0003,0.07376457750797272
,,,,,180999,4915.9355,1000,,,,,,,,,,
,,,,,181000,,,-410.84222412109375,-5.99648904800415,1.8292765617370605,409.4393310546875,409.6879577636719,0.07218459993600845,-0.1595352590084076,0.0003,0.0003,0.07218227535486221
,,,,,181999,4890.2646,1000,,,,,,,,,,
,,,,,182000,,,-413.8275451660156,-5.972714424133301,1.6814228296279907,412.79815673828125,412.90618896484375,0.07266033440828323,-0.3360903859138489,0.0003,0.0003,0.07266025990247726
,,,,,182999,4958.416,1000,,,,,,,,,,
,,,,,183000,,,-416.9227294921875,-6.014461517333984,1.9090845584869385,415.7597351074219,415.93902587890625,0.07270020246505737,0.16880199313163757,0.0003,0.0003,0.07270162552595139
,,,,,183999,4915.264,1000,,,,,,,,,,
,,,,,184000,,,-417.4627380371094,-6.003445148468018,1.7676838636398315,416.30633544921875,416.3074035644531,0.07327883690595627,0.5566893815994263,0.0003,0.0003,0.07327848672866821
,,,,,184999,4968.792,1000,,,,,,,,,,
4889.7153,36.279057,4951.3574,4827.715,1000.0,185000,,,-419.4503173828125,-6.06475305557251,1.530969500541687,418.4617614746094,418.51409912109375,0.07356636226177216,0.6736512780189514,0.0003,0.0003,0.07356759160757065
,,,,,185999,4989.565,1000,,,,,,,,,,
,,,,,186000,,,-421.0572509765625,-6.069517135620117,2.161860227584839,420.1007385253906,419.9344177246094,0.07396381348371506,0.8224487900733948,0.0003,0.0003,0.07396622747182846
,,,,,186999,4740.7344,1000,,,,,,,,,,
,,,,,187000,,,-421.6195373535156,-6.150768280029297,1.4276810884475708,420.63458251953125,420.6578369140625,0.07404424995183945,0.1892606019973755,0.0003,0.0003,0.07404372096061707
,,,,,187999,5000.7974,1000,,,,,,,,,,
,,,,,188000,,,-420.12164306640625,-5.892599105834961,1.7605856657028198,419.20697021484375,419.35003662109375,0.07432595640420914,0.010092869400978088,0.0003,0.0003,0.0743224248290062
,,,,,188999,4996.9766,1000,,,,,,,,,,
,,,,,189000,,,-423.38494873046875,-5.763116836547852,1.339888334274292,422.6021728515625,422.7037658691406,0.07402735948562622,-0.3633502125740051,0.0003,0.0003,0.07402869313955307
,,,,,189999,4994.974,1000,,,,,,,,,,
5012.267,68.21937,5107.6323,4855.218,1000.0,190000,,,-416.451904296875,-6.119539737701416,1.6501708030700684,415.1602783203125,415.38092041015625,0.07489316165447235,0.5965591073036194,0.0003,0.0003,0.07489655166864395
,,,,,190999,5018.4023,1000,,,,,,,,,,
,,,,,191000,,,-428.4853210449219,-6.618539333343506,1.4154536724090576,427.39404296875,427.3878173828125,0.07558408379554749,1.9644469022750854,0.0003,0.0003,0.07558614015579224
,,,,,191999,4898.8623,1000,,,,,,,,,,
,,,,,192000,,,-427.4901428222656,-5.878568649291992,1.513439655303955,426.457275390625,426.55352783203125,0.07632901519536972,0.40336328744888306,0.0003,0.0003,0.0763309970498085
,,,,,192999,5057.132,1000,,,,,,,,,,
,,,,,193000,,,-427.6398010253906,-5.94185733795166,1.4371434450149536,426.59716796875,426.6128234863281,0.07694439589977264,-0.6099498271942139,0.0003,0.0003,0.07694344222545624
,,,,,193999,5077.5024,1000,,,,,,,,,,
,,,,,194000,,,-426.5250244140625,-5.90559720993042,2.0717763900756836,425.5470886230469,425.7177734375,0.07688108086585999,-1.2989897727966309,0.0003,0.0003,0.0768764391541481
,,,,,194999,5090.8213,1000,,,,,,,,,,
4907.0005,523.60864,5186.2397,3362.9482,1000.0,195000,,,-435.74298095703125,-6.035630702972412,1.9508329629898071,435.0500793457031,434.96063232421875,0.07618171721696854,-0.5029268860816956,0.0003,0.0003,0.07617919147014618
,,,,,195999,4926.694,1000,,,,,,,,,,
,,,,,196000,,,-426.34112548828125,-6.072209358215332,1.9048126935958862,424.9947204589844,424.878662109375,0.07719969004392624,0.6408435106277466,0.0003,0.0003,0.07720255851745605
,,,,,196999,5121.5444,1000,,,,,,,,,,
,,,,,197000,,,-432.0032958984375,-6.157012939453125,2.2320690155029297,430.85235595703125,430.93365478515625,0.0775698646903038,0.30279767513275146,0.0003,0.0003,0.07757171988487244
,,,,,197999,5028.092,1000,,,,,,,,,,
,,,,,198000,,,-433.5829772949219,-6.069725513458252,1.5660490989685059,432.6143493652344,432.72845458984375,0.07781025022268295,-0.08252966403961182,0.0003,0.0003,0.07780545949935913
,,,,,198999,5026.1987,1000,,,,,,,,,,
,,,,,199000,,,-431.1896057128906,-6.043452739715576,1.3882684707641602,429.9521484375,430.09161376953125,0.07833253592252731,0.6945436000823975,0.0003,0.0003,0.07833413779735565
,,,,,199999,5121.2817,1000,,,,,,,,,,
5118.253,120.39038,5232.98,4796.2207,1000.0,200000,,,-434.6309814453125,-5.885948181152344,1.5428314208984375,433.44317626953125,433.5548095703125,0.07825590670108795,-0.057101666927337646,0.0003,0.0003,0.07825743407011032
,,,,,200999,5130.41,1000,,,,,,,,,,
,,,,,201000,,,-434.7693176269531,-6.16599702835083,1.5636396408081055,433.824462890625,433.69873046875,0.07931001484394073,-0.04590684175491333,0.0003,0.0003,0.07930886000394821
,,,,,201999,5226.814,1000,,,,,,,,,,
,,,,,202000,,,-436.5287780761719,-6.007014274597168,1.1535812616348267,435.592041015625,435.4100341796875,0.0795830562710762,0.25636863708496094,0.0003,0.0003,0.07958193123340607
,,,,,202999,5171.958,1000,,,,,,,,,,
,,,,,203000,,,-436.36968994140625,-6.432643890380859,1.6232869625091553,435.37188720703125,435.376953125,0.07899359613656998,0.7067785263061523,0.0003,0.0003,0.07899299263954163
,,,,,203999,5068.4604,1000,,,,,,,,,,
,,,,,204000,,,-434.1300964355469,-6.273743629455566,2.0599329471588135,432.8211364746094,432.73345947265625,0.0794561430811882,-0.10155251622200012,0.0003,0.0003,0.079458087682724
,,,,,204999,5228.327,1000,,,,,,,,,,
5185.089,95.58467,5308.3296,5012.624,1000.0,205000,,,-440.613037109375,-6.224727630615234,1.7053582668304443,439.34771728515625,439.42755126953125,0.07939266413450241,-0.37366610765457153,0.0003,0.0003,0.07939090579748154
,,,,,205999,5071.199,1000,,,,,,,,,,
,,,,,206000,,,-440.2265930175781,-6.005393981933594,1.5621235370635986,439.21514892578125,439.23150634765625,0.07990548759698868,-0.04247064143419266,0.0003,0.0003,0.0799044594168663
