Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,27984,12.0,12,,,,,,
,,,,,27987,3.0,3,,,,,,
,,,,,27993,6.0,6,,,,,,
,,,,,27997,4.0,4,,,,,,
,,,,,28000,,,1.9270570278167725,4.66546630859375,4.737051010131836,0.0003,0.0003,0.1
,,,,,28001,4.0,4,,,,,,
,,,,,28005,4.0,4,,,,,,
,,,,,28010,5.0,5,,,,,,
,,,,,28017,7.0,7,,,,,,
,,,,,28022,5.0,5,,,,,,
,,,,,28026,4.0,4,,,,,,
,,,,,28041,15.0,15,,,,,,
,,,,,28049,8.0,8,,,,,,
,,,,,28053,4.0,4,,,,,,
,,,,,28059,6.0,6,,,,,,
,,,,,28066,7.0,7,,,,,,
,,,,,28073,7.0,7,,,,,,
,,,,,28076,3.0,3,,,,,,
,,,,,28081,5.0,5,,,,,,
,,,,,28084,3.0,3,,,,,,
,,,,,28091,7.0,7,,,,,,
,,,,,28097,6.0,6,,,,,,
,,,,,28110,13.0,13,,,,,,
,,,,,28115,5.0,5,,,,,,
,,,,,28119,4.0,4,,,,,,
,,,,,28123,4.0,4,,,,,,
,,,,,28143,20.0,20,,,,,,
,,,,,28148,5.0,5,,,,,,
,,,,,28152,4.0,4,,,,,,
,,,,,28155,3.0,3,,,,,,
,,,,,28159,4.0,4,,,,,,
,,,,,28167,8.0,8,,,,,,
,,,,,28182,15.0,15,,,,,,
,,,,,28188,6.0,6,,,,,,
,,,,,28191,3.0,3,,,,,,
,,,,,28194,3.0,3,,,,,,
,,,,,28205,11.0,11,,,,,,
,,,,,28226,21.0,21,,,,,,
,,,,,28230,4.0,4,,,,,,
,,,,,28240,10.0,10,,,,,,
,,,,,28245,5.0,5,,,,,,
,,,,,28252,7.0,7,,,,,,
,,,,,28256,4.0,4,,,,,,
,,,,,28269,13.0,13,,,,,,
,,,,,28272,3.0,3,,,,,,
,,,,,28279,7.0,7,,,,,,
,,,,,28282,3.0,3,,,,,,
,,,,,28288,6.0,6,,,,,,
,,,,,28292,4.0,4,,,,,,
,,,,,28298,6.0,6,,,,,,
,,,,,28311,13.0,13,,,,,,
,,,,,28314,3.0,3,,,,,,
,,,,,28317,3.0,3,,,,,,
,,,,,28328,11.0,11,,,,,,
,,,,,28334,6.0,6,,,,,,
,,,,,28339,5.0,5,,,,,,
,,,,,28349,10.0,10,,,,,,
,,,,,28354,5.0,5,,,,,,
,,,,,28368,14.0,14,,,,,,
,,,,,28388,20.0,20,,,,,,
,,,,,28392,4.0,4,,,,,,
,,,,,28398,6.0,6,,,,,,
,,,,,28403,5.0,5,,,,,,
,,,,,28413,10.0,10,,,,,,
,,,,,28418,5.0,5,,,,,,
,,,,,28431,13.0,13,,,,,,
,,,,,28435,4.0,4,,,,,,
,,,,,28442,7.0,7,,,,,,
,,,,,28456,14.0,14,,,,,,
,,,,,28459,3.0,3,,,,,,
,,,,,28463,4.0,4,,,,,,
,,,,,28475,12.0,12,,,,,,
,,,,,28478,3.0,3,,,,,,
,,,,,28484,6.0,6,,,,,,
,,,,,28487,3.0,3,,,,,,
,,,,,28495,8.0,8,,,,,,
,,,,,28500,5.0,5,,,,,,
,,,,,28511,11.0,11,,,,,,
,,,,,28525,14.0,14,,,,,,
,,,,,28528,3.0,3,,,,,,
,,,,,28536,8.0,8,,,,,,
,,,,,28545,9.0,9,,,,,,
,,,,,28549,4.0,4,,,,,,
,,,,,28563,14.0,14,,,,,,
,,,,,28577,14.0,14,,,,,,
,,,,,28582,5.0,5,,,,,,
,,,,,28590,8.0,8,,,,,,
,,,,,28595,5.0,5,,,,,,
,,,,,28612,17.0,17,,,,,,
,,,,,28625,13.0,13,,,,,,
,,,,,28636,11.0,11,,,,,,
,,,,,28640,4.0,4,,,,,,
,,,,,28644,4.0,4,,,,,,
,,,,,28653,9.0,9,,,,,,
,,,,,28661,8.0,8,,,,,,
,,,,,28669,8.0,8,,,,,,
,,,,,28678,9.0,9,,,,,,
,,,,,28692,14.0,14,,,,,,
,,,,,28697,5.0,5,,,,,,
,,,,,28702,5.0,5,,,,,,
,,,,,28711,9.0,9,,,,,,
,,,,,28714,3.0,3,,,,,,
,,,,,28719,5.0,5,,,,,,
,,,,,28724,5.0,5,,,,,,
,,,,,28729,5.0,5,,,,,,
,,,,,28733,4.0,4,,,,,,
,,,,,28745,12.0,12,,,,,,
,,,,,28750,5.0,5,,,,,,
,,,,,28754,4.0,4,,,,,,
,,,,,28758,4.0,4,,,,,,
,,,,,28762,4.0,4,,,,,,
,,,,,28769,7.0,7,,,,,,
,,,,,28773,4.0,4,,,,,,
,,,,,28784,11.0,11,,,,,,
,,,,,28788,4.0,4,,,,,,
,,,,,28803,15.0,15,,,,,,
,,,,,28811,8.0,8,,,,,,
,,,,,28820,9.0,9,,,,,,
,,,,,28826,6.0,6,,,,,,
,,,,,28830,4.0,4,,,,,,
,,,,,28834,4.0,4,,,,,,
,,,,,28842,8.0,8,,,,,,
,,,,,28846,4.0,4,,,,,,
,,,,,28852,6.0,6,,,,,,
,,,,,28856,4.0,4,,,,,,
,,,,,28862,6.0,6,,,,,,
,,,,,28868,6.0,6,,,,,,
,,,,,28879,11.0,11,,,,,,
,,,,,28882,3.0,3,,,,,,
,,,,,28887,5.0,5,,,,,,
,,,,,28893,6.0,6,,,,,,
,,,,,28899,6.0,6,,,,,,
,,,,,28905,6.0,6,,,,,,
,,,,,28908,3.0,3,,,,,,
,,,,,28920,12.0,12,,,,,,
,,,,,28932,12.0,12,,,,,,
,,,,,28939,7.0,7,,,,,,
,,,,,28942,3.0,3,,,,,,
,,,,,28948,6.0,6,,,,,,
,,,,,28951,3.0,3,,,,,,
,,,,,28959,8.0,8,,,,,,
,,,,,28966,7.0,7,,,,,,
,,,,,28970,4.0,4,,,,,,
,,,,,28974,4.0,4,,,,,,
,,,,,28982,8.0,8,,,,,,
,,,,,28989,7.0,7,,,,,,
,,,,,28995,6.0,6,,,,,,
,,,,,29000,5.0,5,,,,,,
,,,,,29000,,,2.291032075881958,5.178262710571289,4.9680962562561035,0.0003,0.0003,0.1
,,,,,29004,4.0,4,,,,,,
,,,,,29016,12.0,12,,,,,,
,,,,,29024,8.0,8,,,,,,
,,,,,29031,7.0,7,,,,,,
,,,,,29047,16.0,16,,,,,,
,,,,,29050,3.0,3,,,,,,
,,,,,29073,23.0,23,,,,,,
,,,,,29083,10.0,10,,,,,,
,,,,,29086,3.0,3,,,,,,
,,,,,29092,6.0,6,,,,,,
,,,,,29096,4.0,4,,,,,,
,,,,,29100,4.0,4,,,,,,
,,,,,29106,6.0,6,,,,,,
,,,,,29110,4.0,4,,,,,,
,,,,,29113,3.0,3,,,,,,
,,,,,29120,7.0,7,,,,,,
,,,,,29126,6.0,6,,,,,,
,,,,,29132,6.0,6,,,,,,
,,,,,29136,4.0,4,,,,,,
,,,,,29145,9.0,9,,,,,,
,,,,,29153,8.0,8,,,,,,
,,,,,29157,4.0,4,,,,,,
,,,,,29162,5.0,5,,,,,,
,,,,,29173,11.0,11,,,,,,
,,,,,29177,4.0,4,,,,,,
,,,,,29188,11.0,11,,,,,,
,,,,,29193,5.0,5,,,,,,
,,,,,29211,18.0,18,,,,,,
,,,,,29217,6.0,6,,,,,,
,,,,,29220,3.0,3,,,,,,
,,,,,29224,4.0,4,,,,,,
,,,,,29230,6.0,6,,,,,,
,,,,,29234,4.0,4,,,,,,
,,,,,29237,3.0,3,,,,,,
,,,,,29246,9.0,9,,,,,,
,,,,,29250,4.0,4,,,,,,
,,,,,29257,7.0,7,,,,,,
,,,,,29262,5.0,5,,,,,,
,,,,,29267,5.0,5,,,,,,
,,,,,29270,3.0,3,,,,,,
,,,,,29279,9.0,9,,,,,,
,,,,,29284,5.0,5,,,,,,
,,,,,29292,8.0,8,,,,,,
,,,,,29298,6.0,6,,,,,,
,,,,,29301,3.0,3,,,,,,
,,,,,29304,3.0,3,,,,,,
,,,,,29308,4.0,4,,,,,,
,,,,,29312,4.0,4,,,,,,
,,,,,29317,5.0,5,,,,,,
,,,,,29325,8.0,8,,,,,,
,,,,,29328,3.0,3,,,,,,
,,,,,29331,3.0,3,,,,,,
,,,,,29340,9.0,9,,,,,,
,,,,,29344,4.0,4,,,,,,
,,,,,29352,8.0,8,,,,,,
,,,,,29362,10.0,10,,,,,,
,,,,,29366,4.0,4,,,,,,
,,,,,29383,17.0,17,,,,,,
,,,,,29387,4.0,4,,,,,,
,,,,,29391,4.0,4,,,,,,
,,,,,29398,7.0,7,,,,,,
,,,,,29405,7.0,7,,,,,,
,,,,,29409,4.0,4,,,,,,
,,,,,29416,7.0,7,,,,,,
,,,,,29427,11.0,11,,,,,,
,,,,,29434,7.0,7,,,,,,
,,,,,29437,3.0,3,,,,,,
,,,,,29443,6.0,6,,,,,,
,,,,,29453,10.0,10,,,,,,
,,,,,29462,9.0,9,,,,,,
,,,,,29468,6.0,6,,,,,,
,,,,,29475,7.0,7,,,,,,
,,,,,29478,3.0,3,,,,,,
,,,,,29489,11.0,11,,,,,,
,,,,,29497,8.0,8,,,,,,
,,,,,29502,5.0,5,,,,,,
,,,,,29509,7.0,7,,,,,,
,,,,,29516,7.0,7,,,,,,
,,,,,29520,4.0,4,,,,,,
,,,,,29527,7.0,7,,,,,,
,,,,,29541,14.0,14,,,,,,
,,,,,29552,11.0,11,,,,,,
,,,,,29566,14.0,14,,,,,,
,,,,,29579,13.0,13,,,,,,
,,,,,29585,6.0,6,,,,,,
,,,,,29588,3.0,3,,,,,,
,,,,,29594,6.0,6,,,,,,
,,,,,29605,11.0,11,,,,,,
,,,,,29609,4.0,4,,,,,,
,,,,,29612,3.0,3,,,,,,
,,,,,29620,8.0,8,,,,,,
,,,,,29635,15.0,15,,,,,,
,,,,,29645,10.0,10,,,,,,
,,,,,29653,8.0,8,,,,,,
,,,,,29657,4.0,4,,,,,,
,,,,,29663,6.0,6,,,,,,
,,,,,29666,3.0,3,,,,,,
,,,,,29672,6.0,6,,,,,,
,,,,,29679,7.0,7,,,,,,
,,,,,29685,6.0,6,,,,,,
,,,,,29695,10.0,10,,,,,,
,,,,,29707,12.0,12,,,,,,
,,,,,29713,6.0,6,,,,,,
,,,,,29721,8.0,8,,,,,,
,,,,,29728,7.0,7,,,,,,
,,,,,29739,11.0,11,,,,,,
,,,,,29760,21.0,21,,,,,,
,,,,,29765,5.0,5,,,,,,
,,,,,29769,4.0,4,,,,,,
,,,,,29783,14.0,14,,,,,,
,,,,,29795,12.0,12,,,,,,
,,,,,29798,3.0,3,,,,,,
,,,,,29808,10.0,10,,,,,,
,,,,,29816,8.0,8,,,,,,
,,,,,29822,6.0,6,,,,,,
,,,,,29826,4.0,4,,,,,,
,,,,,29836,10.0,10,,,,,,
,,,,,29839,3.0,3,,,,,,
,,,,,29843,4.0,4,,,,,,
,,,,,29848,5.0,5,,,,,,
,,,,,29858,10.0,10,,,,,,
,,,,,29866,8.0,8,,,,,,
,,,,,29869,3.0,3,,,,,,
,,,,,29879,10.0,10,,,,,,
,,,,,29886,7.0,7,,,,,,
,,,,,29894,8.0,8,,,,,,
,,,,,29897,3.0,3,,,,,,
,,,,,29914,17.0,17,,,,,,
,,,,,29918,4.0,4,,,,,,
,,,,,29921,3.0,3,,,,,,
,,,,,29925,4.0,4,,,,,,
,,,,,29934,9.0,9,,,,,,
,,,,,29939,5.0,5,,,,,,
,,,,,29947,8.0,8,,,,,,
,,,,,29956,9.0,9,,,,,,
,,,,,29961,5.0,5,,,,,,
,,,,,29964,3.0,3,,,,,,
,,,,,29969,5.0,5,,,,,,
,,,,,29974,5.0,5,,,,,,
,,,,,29978,4.0,4,,,,,,
,,,,,29994,16.0,16,,,,,,
,,,,,29999,5.0,5,,,,,,
7.6,4.90306,21.0,3.0,7.6,30000,,,2.067952871322632,4.9968342781066895,4.951019763946533,0.0003,0.0003,0.1
,,,,,30004,5.0,5,,,,,,
,,,,,30011,7.0,7,,,,,,
,,,,,30015,4.0,4,,,,,,
,,,,,30039,24.0,24,,,,,,
,,,,,30044,5.0,5,,,,,,
,,,,,30047,3.0,3,,,,,,
,,,,,30056,9.0,9,,,,,,
,,,,,30060,4.0,4,,,,,,
,,,,,30069,9.0,9,,,,,,
,,,,,30076,7.0,7,,,,,,
,,,,,30079,3.0,3,,,,,,
,,,,,30089,10.0,10,,,,,,
,,,,,30098,9.0,9,,,,,,
,,,,,30101,3.0,3,,,,,,
,,,,,30105,4.0,4,,,,,,
,,,,,30112,7.0,7,,,,,,
,,,,,30119,7.0,7,,,,,,
,,,,,30124,5.0,5,,,,,,
,,,,,30127,3.0,3,,,,,,
,,,,,30130,3.0,3,,,,,,
,,,,,30137,7.0,7,,,,,,
,,,,,30148,11.0,11,,,,,,
,,,,,30158,10.0,10,,,,,,
,,,,,30162,4.0,4,,,,,,
,,,,,30166,4.0,4,,,,,,
,,,,,30171,5.0,5,,,,,,
,,,,,30183,12.0,12,,,,,,
,,,,,30188,5.0,5,,,,,,
,,,,,30198,10.0,10,,,,,,
,,,,,30210,12.0,12,,,,,,
,,,,,30214,4.0,4,,,,,,
,,,,,30221,7.0,7,,,,,,
,,,,,30236,15.0,15,,,,,,
,,,,,30242,6.0,6,,,,,,
,,,,,30260,18.0,18,,,,,,
,,,,,30263,3.0,3,,,,,,
,,,,,30274,11.0,11,,,,,,
,,,,,30279,5.0,5,,,,,,
,,,,,30283,4.0,4,,,,,,
,,,,,30288,5.0,5,,,,,,
,,,,,30291,3.0,3,,,,,,
,,,,,30295,4.0,4,,,,,,
,,,,,30299,4.0,4,,,,,,
,,,,,30307,8.0,8,,,,,,
,,,,,30334,27.0,27,,,,,,
,,,,,30342,8.0,8,,,,,,
,,,,,30345,3.0,3,,,,,,
,,,,,30349,4.0,4,,,,,,
,,,,,30353,4.0,4,,,,,,
,,,,,30366,13.0,13,,,,,,
,,,,,30371,5.0,5,,,,,,
,,,,,30380,9.0,9,,,,,,
,,,,,30390,10.0,10,,,,,,
,,,,,30396,6.0,6,,,,,,
,,,,,30406,10.0,10,,,,,,
,,,,,30431,25.0,25,,,,,,
,,,,,30439,8.0,8,,,,,,
,,,,,30446,7.0,7,,,,,,
,,,,,30452,6.0,6,,,,,,
,,,,,30456,4.0,4,,,,,,
,,,,,30465,9.0,9,,,,,,
,,,,,30471,6.0,6,,,,,,
,,,,,30474,3.0,3,,,,,,
,,,,,30479,5.0,5,,,,,,
,,,,,30483,4.0,4,,,,,,
,,,,,30489,6.0,6,,,,,,
,,,,,30492,3.0,3,,,,,,
,,,,,30498,6.0,6,,,,,,
,,,,,30509,11.0,11,,,,,,
,,,,,30521,12.0,12,,,,,,
,,,,,30529,8.0,8,,,,,,
,,,,,30532,3.0,3,,,,,,
,,,,,30536,4.0,4,,,,,,
,,,,,30546,10.0,10,,,,,,
,,,,,30557,11.0,11,,,,,,
,,,,,30568,11.0,11,,,,,,
,,,,,30574,6.0,6,,,,,,
,,,,,30585,11.0,11,,,,,,
,,,,,30596,11.0,11,,,,,,
,,,,,30600,4.0,4,,,,,,
,,,,,30608,8.0,8,,,,,,
,,,,,30614,6.0,6,,,,,,
,,,,,30617,3.0,3,,,,,,
,,,,,30624,7.0,7,,,,,,
,,,,,30628,4.0,4,,,,,,
,,,,,30633,5.0,5,,,,,,
,,,,,30640,7.0,7,,,,,,
,,,,,30645,5.0,5,,,,,,
,,,,,30648,3.0,3,,,,,,
,,,,,30667,19.0,19,,,,,,
,,,,,30672,5.0,5,,,,,,
,,,,,30676,4.0,4,,,,,,
,,,,,30681,5.0,5,,,,,,
,,,,,30685,4.0,4,,,,,,
,,,,,30691,6.0,6,,,,,,
,,,,,30697,6.0,6,,,,,,
,,,,,30714,17.0,17,,,,,,
,,,,,30717,3.0,3,,,,,,
,,,,,30720,3.0,3,,,,,,
,,,,,30726,6.0,6,,,,,,
,,,,,30729,3.0,3,,,,,,
,,,,,30743,14.0,14,,,,,,
,,,,,30749,6.0,6,,,,,,
,,,,,30753,4.0,4,,,,,,
,,,,,30758,5.0,5,,,,,,
,,,,,30762,4.0,4,,,,,,
,,,,,30766,4.0,4,,,,,,
,,,,,30769,3.0,3,,,,,,
,,,,,30778,9.0,9,,,,,,
,,,,,30781,3.0,3,,,,,,
,,,,,30786,5.0,5,,,,,,
,,,,,30794,8.0,8,,,,,,
,,,,,30805,11.0,11,,,,,,
,,,,,30818,13.0,13,,,,,,
,,,,,30824,6.0,6,,,,,,
,,,,,30827,3.0,3,,,,,,
,,,,,30834,7.0,7,,,,,,
,,,,,30837,3.0,3,,,,,,
,,,,,30857,20.0,20,,,,,,
,,,,,30862,5.0,5,,,,,,
,,,,,30875,13.0,13,,,,,,
,,,,,30884,9.0,9,,,,,,
,,,,,30892,8.0,8,,,,,,
,,,,,30897,5.0,5,,,,,,
,,,,,30906,9.0,9,,,,,,
,,,,,30910,4.0,4,,,,,,
,,,,,30914,4.0,4,,,,,,
,,,,,30924,10.0,10,,,,,,
,,,,,30937,13.0,13,,,,,,
,,,,,30941,4.0,4,,,,,,
,,,,,30958,17.0,17,,,,,,
,,,,,30961,3.0,3,,,,,,
,,,,,30970,9.0,9,,,,,,
,,,,,30977,7.0,7,,,,,,
,,,,,30981,4.0,4,,,,,,
,,,,,30985,4.0,4,,,,,,
,,,,,30994,9.0,9,,,,,,
,,,,,30998,4.0,4,,,,,,
,,,,,31000,,,1.7990458011627197,4.938323020935059,4.8502960205078125,0.0003,0.0003,0.1
,,,,,31013,15.0,15,,,,,,
,,,,,31016,3.0,3,,,,,,
,,,,,31029,13.0,13,,,,,,
,,,,,31035,6.0,6,,,,,,
,,,,,31041,6.0,6,,,,,,
,,,,,31046,5.0,5,,,,,,
,,,,,31061,15.0,15,,,,,,
,,,,,31068,7.0,7,,,,,,
,,,,,31078,10.0,10,,,,,,
,,,,,31081,3.0,3,,,,,,
,,,,,31087,6.0,6,,,,,,
,,,,,31091,4.0,4,,,,,,
,,,,,31096,5.0,5,,,,,,
,,,,,31101,5.0,5,,,,,,
,,,,,31105,4.0,4,,,,,,
,,,,,31116,11.0,11,,,,,,
,,,,,31119,3.0,3,,,,,,
,,,,,31124,5.0,5,,,,,,
,,,,,31130,6.0,6,,,,,,
,,,,,31134,4.0,4,,,,,,
,,,,,31143,9.0,9,,,,,,
,,,,,31146,3.0,3,,,,,,
,,,,,31155,9.0,9,,,,,,
,,,,,31160,5.0,5,,,,,,
,,,,,31164,4.0,4,,,,,,
,,,,,31167,3.0,3,,,,,,
,,,,,31171,4.0,4,,,,,,
,,,,,31175,4.0,4,,,,,,
,,,,,31187,12.0,12,,,,,,
,,,,,31198,11.0,11,,,,,,
,,,,,31203,5.0,5,,,,,,
,,,,,31210,7.0,7,,,,,,
,,,,,31218,8.0,8,,,,,,
,,,,,31222,4.0,4,,,,,,
,,,,,31225,3.0,3,,,,,,
,,,,,31238,13.0,13,,,,,,
,,,,,31242,4.0,4,,,,,,
,,,,,31255,13.0,13,,,,,,
,,,,,31263,8.0,8,,,,,,
,,,,,31269,6.0,6,,,,,,
,,,,,31280,11.0,11,,,,,,
,,,,,31291,11.0,11,,,,,,
,,,,,31298,7.0,7,,,,,,
,,,,,31302,4.0,4,,,,,,
,,,,,31305,3.0,3,,,,,,
,,,,,31308,3.0,3,,,,,,
,,,,,31314,6.0,6,,,,,,
,,,,,31321,7.0,7,,,,,,
,,,,,31328,7.0,7,,,,,,
,,,,,31331,3.0,3,,,,,,
,,,,,31335,4.0,4,,,,,,
,,,,,31339,4.0,4,,,,,,
,,,,,31344,5.0,5,,,,,,
,,,,,31349,5.0,5,,,,,,
,,,,,31357,8.0,8,,,,,,
,,,,,31360,3.0,3,,,,,,
,,,,,31366,6.0,6,,,,,,
,,,,,31372,6.0,6,,,,,,
,,,,,31376,4.0,4,,,,,,
,,,,,31381,5.0,5,,,,,,
,,,,,31385,4.0,4,,,,,,
,,,,,31392,7.0,7,,,,,,
,,,,,31400,8.0,8,,,,,,
,,,,,31403,3.0,3,,,,,,
,,,,,31408,5.0,5,,,,,,
,,,,,31414,6.0,6,,,,,,
,,,,,31431,17.0,17,,,,,,
,,,,,31435,4.0,4,,,,,,
,,,,,31450,15.0,15,,,,,,
,,,,,31457,7.0,7,,,,,,
,,,,,31460,3.0,3,,,,,,
,,,,,31465,5.0,5,,,,,,
,,,,,31470,5.0,5,,,,,,
,,,,,31481,11.0,11,,,,,,
,,,,,31486,5.0,5,,,,,,
,,,,,31490,4.0,4,,,,,,
,,,,,31498,8.0,8,,,,,,
,,,,,31512,14.0,14,,,,,,
,,,,,31517,5.0,5,,,,,,
,,,,,31527,10.0,10,,,,,,
,,,,,31531,4.0,4,,,,,,
,,,,,31535,4.0,4,,,,,,
,,,,,31542,7.0,7,,,,,,
,,,,,31548,6.0,6,,,,,,
,,,,,31558,10.0,10,,,,,,
,,,,,31574,16.0,16,,,,,,
,,,,,31577,3.0,3,,,,,,
,,,,,31583,6.0,6,,,,,,
,,,,,31593,10.0,10,,,,,,
,,,,,31596,3.0,3,,,,,,
,,,,,31599,3.0,3,,,,,,
,,,,,31603,4.0,4,,,,,,
,,,,,31615,12.0,12,,,,,,
,,,,,31619,4.0,4,,,,,,
,,,,,31623,4.0,4,,,,,,
,,,,,31627,4.0,4,,,,,,
,,,,,31636,9.0,9,,,,,,
,,,,,31644,8.0,8,,,,,,
,,,,,31648,4.0,4,,,,,,
,,,,,31652,4.0,4,,,,,,
,,,,,31657,5.0,5,,,,,,
,,,,,31664,7.0,7,,,,,,
,,,,,31668,4.0,4,,,,,,
,,,,,31671,3.0,3,,,,,,
,,,,,31674,3.0,3,,,,,,
,,,,,31677,3.0,3,,,,,,
,,,,,31683,6.0,6,,,,,,
,,,,,31699,16.0,16,,,,,,
,,,,,31705,6.0,6,,,,,,
,,,,,31712,7.0,7,,,,,,
,,,,,31723,11.0,11,,,,,,
,,,,,31728,5.0,5,,,,,,
,,,,,31742,14.0,14,,,,,,
,,,,,31749,7.0,7,,,,,,
,,,,,31753,4.0,4,,,,,,
,,,,,31760,7.0,7,,,,,,
,,,,,31764,4.0,4,,,,,,
,,,,,31769,5.0,5,,,,,,
,,,,,31776,7.0,7,,,,,,
,,,,,31782,6.0,6,,,,,,
,,,,,31787,5.0,5,,,,,,
,,,,,31793,6.0,6,,,,,,
,,,,,31806,13.0,13,,,,,,
,,,,,31810,4.0,4,,,,,,
,,,,,31814,4.0,4,,,,,,
,,,,,31824,10.0,10,,,,,,
,,,,,31828,4.0,4,,,,,,
,,,,,31835,7.0,7,,,,,,
,,,,,31841,6.0,6,,,,,,
,,,,,31845,4.0,4,,,,,,
,,,,,31849,4.0,4,,,,,,
,,,,,31856,7.0,7,,,,,,
,,,,,31861,5.0,5,,,,,,
,,,,,31865,4.0,4,,,,,,
,,,,,31869,4.0,4,,,,,,
,,,,,31878,9.0,9,,,,,,
,,,,,31881,3.0,3,,,,,,
,,,,,31885,4.0,4,,,,,,
,,,,,31889,4.0,4,,,,,,
,,,,,31893,4.0,4,,,,,,
,,,,,31901,8.0,8,,,,,,
,,,,,31912,11.0,11,,,,,,
,,,,,31923,11.0,11,,,,,,
,,,,,31926,3.0,3,,,,,,
,,,,,31929,3.0,3,,,,,,
,,,,,31936,7.0,7,,,,,,
,,,,,31944,8.0,8,,,,,,
,,,,,31956,12.0,12,,,,,,
,,,,,31961,5.0,5,,,,,,
,,,,,31964,3.0,3,,,,,,
,,,,,31968,4.0,4,,,,,,
,,,,,31973,5.0,5,,,,,,
,,,,,31978,5.0,5,,,,,,
,,,,,31982,4.0,4,,,,,,
,,,,,31989,7.0,7,,,,,,
,,,,,32000,,,1.8384748697280884,5.0173115730285645,4.975776672363281,0.0003,0.0003,0.1
,,,,,32009,20.0,20,,,,,,
,,,,,32017,8.0,8,,,,,,
,,,,,32022,5.0,5,,,,,,
,,,,,32029,7.0,7,,,,,,
,,,,,32035,6.0,6,,,,,,
,,,,,32045,10.0,10,,,,,,
,,,,,32055,10.0,10,,,,,,
,,,,,32059,4.0,4,,,,,,
,,,,,32062,3.0,3,,,,,,
,,,,,32072,10.0,10,,,,,,
,,,,,32075,3.0,3,,,,,,
,,,,,32080,5.0,5,,,,,,
,,,,,32086,6.0,6,,,,,,
,,,,,32089,3.0,3,,,,,,
,,,,,32100,11.0,11,,,,,,
,,,,,32104,4.0,4,,,,,,
,,,,,32109,5.0,5,,,,,,
,,,,,32114,5.0,5,,,,,,
,,,,,32119,5.0,5,,,,,,
,,,,,32122,3.0,3,,,,,,
,,,,,32126,4.0,4,,,,,,
,,,,,32130,4.0,4,,,,,,
,,,,,32142,12.0,12,,,,,,
,,,,,32146,4.0,4,,,,,,
,,,,,32152,6.0,6,,,,,,
,,,,,32159,7.0,7,,,,,,
,,,,,32163,4.0,4,,,,,,
,,,,,32166,3.0,3,,,,,,
,,,,,32181,15.0,15,,,,,,
,,,,,32188,7.0,7,,,,,,
,,,,,32194,6.0,6,,,,,,
,,,,,32198,4.0,4,,,,,,
,,,,,32228,30.0,30,,,,,,
,,,,,32237,9.0,9,,,,,,
,,,,,32250,13.0,13,,,,,,
,,,,,32256,6.0,6,,,,,,
,,,,,32265,9.0,9,,,,,,
,,,,,32271,6.0,6,,,,,,
,,,,,32279,8.0,8,,,,,,
,,,,,32282,3.0,3,,,,,,
,,,,,32287,5.0,5,,,,,,
,,,,,32294,7.0,7,,,,,,
,,,,,32300,6.0,6,,,,,,
,,,,,32304,4.0,4,,,,,,
,,,,,32308,4.0,4,,,,,,
,,,,,32328,20.0,20,,,,,,
,,,,,32332,4.0,4,,,,,,
,,,,,32335,3.0,3,,,,,,
,,,,,32344,9.0,9,,,,,,
,,,,,32353,9.0,9,,,,,,
,,,,,32362,9.0,9,,,,,,
,,,,,32370,8.0,8,,,,,,
,,,,,32374,4.0,4,,,,,,
,,,,,32382,8.0,8,,,,,,
,,,,,32385,3.0,3,,,,,,
,,,,,32392,7.0,7,,,,,,
,,,,,32396,4.0,4,,,,,,
,,,,,32400,4.0,4,,,,,,
,,,,,32414,14.0,14,,,,,,
,,,,,32438,24.0,24,,,,,,
,,,,,32455,17.0,17,,,,,,
,,,,,32461,6.0,6,,,,,,
,,,,,32469,8.0,8,,,,,,
,,,,,32475,6.0,6,,,,,,
,,,,,32478,3.0,3,,,,,,
,,,,,32484,6.0,6,,,,,,
,,,,,32491,7.0,7,,,,,,
,,,,,32494,3.0,3,,,,,,
,,,,,32505,11.0,11,,,,,,
,,,,,32509,4.0,4,,,,,,
,,,,,32514,5.0,5,,,,,,
,,,,,32517,3.0,3,,,,,,
,,,,,32533,16.0,16,,,,,,
,,,,,32537,4.0,4,,,,,,
,,,,,32543,6.0,6,,,,,,
,,,,,32550,7.0,7,,,,,,
,,,,,32559,9.0,9,,,,,,
,,,,,32565,6.0,6,,,,,,
,,,,,32570,5.0,5,,,,,,
,,,,,32574,4.0,4,,,,,,
,,,,,32578,4.0,4,,,,,,
,,,,,32587,9.0,9,,,,,,
,,,,,32592,5.0,5,,,,,,
,,,,,32597,5.0,5,,,,,,
,,,,,32600,3.0,3,,,,,,
,,,,,32608,8.0,8,,,,,,
,,,,,32611,3.0,3,,,,,,
,,,,,32617,6.0,6,,,,,,
,,,,,32623,6.0,6,,,,,,
,,,,,32626,3.0,3,,,,,,
,,,,,32630,4.0,4,,,,,,
,,,,,32635,5.0,5,,,,,,
,,,,,32643,8.0,8,,,,,,
,,,,,32647,4.0,4,,,,,,
,,,,,32655,8.0,8,,,,,,
,,,,,32659,4.0,4,,,,,,
,,,,,32665,6.0,6,,,,,,
,,,,,32669,4.0,4,,,,,,
,,,,,32673,4.0,4,,,,,,
