Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,40828,-322.03937,91,,,,,,
,,,,,40921,-113.10283,93,,,,,,
,,,,,41000,,,2.0827126502990723,0.9199512004852295,0.9321115016937256,22.01773452758789,0.754,0.001
,,,,,41021,-316.87518,100,,,,,,
,,,,,41145,-159.26746,124,,,,,,
,,,,,41248,-156.01755,103,,,,,,
,,,,,41304,-127.66433,56,,,,,,
,,,,,41411,-203.44946,107,,,,,,
,,,,,41524,-355.57605,113,,,,,,
,,,,,41612,-105.84807,88,,,,,,
,,,,,41684,-128.24738,72,,,,,,
,,,,,41759,-77.63278,75,,,,,,
,,,,,41874,-182.65485,115,,,,,,
,,,,,41982,-355.985,108,,,,,,
,,,,,42000,,,3.4366657733917236,-1.2770386934280396,-1.4998109340667725,27.882770538330078,0.748,0.001
,,,,,42059,-125.381714,77,,,,,,
,,,,,42139,-192.28506,80,,,,,,
,,,,,42278,-267.73108,139,,,,,,
,,,,,42390,-124.448296,112,,,,,,
,,,,,42495,-331.32645,105,,,,,,
,,,,,42575,-224.18774,80,,,,,,
,,,,,42678,-262.47662,103,,,,,,
,,,,,42748,-133.08928,70,,,,,,
,,,,,42878,-155.75574,130,,,,,,
,,,,,42985,-97.07874,107,,,,,,
,,,,,43000,,,6.143377304077148,-10.121002197265625,-10.64306354522705,41.375057220458984,0.742,0.001
,,,,,43079,-243.09811,94,,,,,,
,,,,,43146,-64.68446,67,,,,,,
,,,,,43244,-120.51652,98,,,,,,
,,,,,43330,-532.26276,86,,,,,,
,,,,,43448,-144.4191,118,,,,,,
,,,,,43539,-190.65955,91,,,,,,
,,,,,43606,-166.82422,67,,,,,,
,,,,,43727,-49.56873,121,,,,,,
,,,,,43791,-85.26738,64,,,,,,
,,,,,43860,-278.89612,69,,,,,,
,,,,,43965,-104.84055,105,,,,,,
,,,,,44000,,,35.401641845703125,-2.0557749271392822,-1.9756184816360474,83.38926696777344,0.736,0.001
,,,,,44022,-99.02044,57,,,,,,
,,,,,44128,-174.99469,106,,,,,,
,,,,,44207,-125.70516,79,,,,,,
,,,,,44282,-45.57133,75,,,,,,
,,,,,44390,-390.2878,108,,,,,,
,,,,,44493,-272.81174,103,,,,,,
,,,,,44587,-142.63715,94,,,,,,
,,,,,44684,-374.71045,97,,,,,,
,,,,,44748,-161.44414,64,,,,,,
,,,,,44856,-245.01204,108,,,,,,
,,,,,44924,-130.81215,68,,,,,,
,,,,,44991,-111.2932,67,,,,,,
,,,,,45000,,,234.16592407226562,-14.333505630493164,-12.582154273986816,285.7850341796875,0.73,0.001
,,,,,45095,-300.03772,104,,,,,,
,,,,,45179,-101.78918,84,,,,,,
,,,,,45258,-127.85816,79,,,,,,
,,,,,45375,-161.6083,117,,,,,,
,,,,,45494,-120.07892,119,,,,,,
,,,,,45576,-74.28899,82,,,,,,
,,,,,45660,-63.39839,84,,,,,,
,,,,,45739,-52.33971,79,,,,,,
,,,,,45845,-71.27231,106,,,,,,
,,,,,45939,-88.29195,94,,,,,,
,,,,,46000,,,6.495610237121582,-2.984900951385498,-3.6093432903289795,73.16609191894531,0.724,0.001
,,,,,46039,-316.2558,100,,,,,,
,,,,,46136,-131.45248,97,,,,,,
